so_dang_ky,ten_thuoc,hoat_chat,noi_dung_dieu_tri,dang_bao_che,danh_muc,ham_luong,url_nguon
V418-H12-10,Kakama,"Đào nhân, hồng hoa, sinh địa, xích thược, xuyên khung, chỉ xác, sài hồ, cát cánh, đương quy, cam thảo","Chỉ định Đào Nhân
+ Trị kinh bế, trưng hà, nhiệt bệnh, súc huyết, phong tý, sốt rét, té ngã tổn thương, ứ huyết sưng đau, huyết táo, táo bón (Trung Dược Đại Từ Điển).
+ Trị bế kinh, thống kinh, sau khi sinh sảøn dịch ra không dứt, bụng dưới căng đau, chấn thương do té ngã, bị đánh đập, đinh nhọt sưng tấy, táo bón nơi người lớn tuổi và sau khi sinh (Đông Dược Học Thiết Yếu).",,,,https://thuocbietduoc.com.vn/thuoc-32045/kakama.aspx
VD-11355-10,Alphachymotrypsin,"Alpha-chymotrypsin 2100 đơn vị USP tương đương 10,5 microkatals",,,,,https://thuocbietduoc.com.vn/thuoc-32210/alphachymotrypsin.aspx
VN-5011-10,Inbionetpondil,Buflomedil hydrochloride,"Chỉ định Buflomedil
Chỉ định chính: Các rối loạn tuần hoàn não: - Suy giảm trí nhớ ở người có tuổi. - Suy tuần hoàn não thất là thứ phát do xơ hóa động mạch hoặc tăng huyết áp. - Sau tai biến mạch máu não: nhắm cải thiện vi tuần hoàn. - Rối loạn tiền đình: hoa mắt, chóng mặt, ù tai. Tắc động mạch ngoại vi: - Viêm tắc động mạch: như tắc động mạch chi dưới mãn tính gây chứng đi khập khiễng cách hồi. - Các trường hợp suy động mạch ngoại biên trong đái tháo đường. Bệnh Raynaud . Các chỉ định khác: - Các đau do loạn dưỡng. - Bệnh thận do đái tháo đường. - Phẫu thuật vá, chuyển, ghép các vạt da. - Dự phòng sau thiếu máu cơ tim.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-32565/inbionetpondil.aspx
VN-8504-09,BeeCetrax,,,Bột pha tiêm,,,https://thuocbietduoc.com.vn/thuoc-30698/beecetrax.aspx
V1399-H12-10,Đông hòa Ban dược,"Hương phụ, Kinh giới, Bạc hà, Huyền sâm, Cát căn, Đơn bì, Cát cánh, Thăng ma, Ma hoàng, Sa sâm","Chỉ định Hương phụ
Ðược dùng chữa kinh nguyệt không đều, khi thấy kinh đau bụng, viêm tử cung mạn tính, các bệnh phụ nữ mà trước và sau khi sinh đẻ, chữa đau dạ dày ợ hơi và nước chua, giúp ăn uống mau tiêu, chữa nôn mửa, đau bụng đi lỵ và tiêu chảy.
Còn dùng trị đòn ngã tổn thương, chữa rối loạn của dạ dày và kích thích của ruột.",,,,https://thuocbietduoc.com.vn/thuoc-31585/dong-hoa-ban-duoc.aspx
VN-11936-11,Probertan HCT 150mg/12.5mg,"Irbesartan, Hydrochlorothiazide","Chỉ định Irbesartan
Ðiều trị tăng huyết áp nguyên phát. 
Ðiều trị bệnh thận ở bệnh nhân đái tháo đường loại 2 có tăng huyết áp.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-38157/probertan-hct-150mg125mg.aspx
VN-5663-10,Mocerin-50,Diacerein,"Chỉ định Diacerein
Ðiều trị các bệnh thoái hoá khớp (viêm xương khớp & các bệnh liên quan).",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-34324/mocerin-50.aspx
V1454-H12-10,Litinki,"Bạch mao căn, Đương quy, Kim tiền thảo, Sinh địa, Xa tiền tử, ý dĩ","Chỉ định Bạch mao căn
 Người tiểu tiện khó khăn, bí tiểu, phiền khát (háo nước)
- Người bệnh mắc chứng tiểu ra máu, thổ huyết, máu cam.
- Bệnh nhân mắc sỏi thận
- Bệnh nhân viêm đường tiết niệu
- Các trường hợp bị sốt nóng
- Bệnh nhân mắc ho hen",,,,https://thuocbietduoc.com.vn/thuoc-34664/litinki.aspx
V637-H12-10,Dầu gió Vim nâu,"Cineol, Menthol, TD. Bạc hà, Camphor, TD. Hương nhu, TD. Quế","Chỉ định Eucalyptol
Sát trùng đường hô hấp, răng, miệng;
Trị các chứng ho, đau họng, sổ mũi, cảm cúm...",,,,https://thuocbietduoc.com.vn/thuoc-37077/dau-gio-vim-nau.aspx
V696-H12-10,Hoàn Long nhãn hạt sen,"Long nhãn, Hạt sen","Chỉ định Long nhãn
Làm thuốc bổ, trị chứng trí nhớ bị sút kém, hay quên, mất ngủ, hay hốt hoảng, tâm thần hồi hộp mệt mỏi, thiếu máu.",,,,https://thuocbietduoc.com.vn/thuoc-36715/hoan-long-nhan-hat-sen.aspx
VD-14500-11,Rifampicin-INH,"Rifampicin 150 mg, Isoniazid 100 mg","Chỉ định Rifampicin
Các thể lao. Nhiễm Mycobacteria chịu tác dụng. Các nhiễm khuẩn nặng, điều trị nội trú, do chủng Gram (+); (tụ cầu, tràng cầu khuẩn) hoặc do chủng Gram (-) chịu tác dụng. Bệnh do Brucella. Thuốc tiêm dùng cho các thể nặng hoặc khi bệnh nhân không dùng được thuốc uống.","Chai 250 viên bao phim, hộp 6 vỉ x 10 viên bao phim",,,https://thuocbietduoc.com.vn/thuoc-40399/rifampicin-inh.aspx
VN-12110-11,Rabemac 10,Rabeprazole natri,"Chỉ định Rabeprazole
Bệnh lý hồi lưu dạ dày thực quản, loét tá tràng & hội chứng Zollinger-Ellison.",Viên nén bao tan trong ruột,,,https://thuocbietduoc.com.vn/thuoc-38168/rabemac-10.aspx
VN-13277-11,Amoxicillin,Amoxicillin Trihydrate,"Chỉ định Amoxicillin
Ðiều trị các nhiễm khuẩn do các vi khuẩn nhạy cảm với thuốc tại các vị trí sau: - Ðường hô hấp trên (bao gồm cả Tai Mũi Họng) như: viêm amiđan, viêm xoang, viêm tai giữa; - Ðường hô hấp dưới, như đợt cấp của viêm phế quản mãn, viêm phổi thùy và viêm phổi phế quản; - Ðường tiêu hóa: như sốt thương hàn; - Ðường niệu dục: như viêm thận-bể thận, lậu, sảy thai nhiễm khuẩn hay nhiễm khuẩn sản khoa. Các nhiễm khuẩn như nhiễm khuẩn huyết, viêm nội tâm mạc và viêm màng não do vi khuẩn nhạy cảm với thuốc nên được điều trị khởi đầu theo đường tiêm với liều cao và, nếu có thể, kết hợp với một kháng sinh khác. - Dự phòng viêm nội tâm mạc: Amoxicillin có thể được sử dụng để ngăn ngừa du khuẩn huyết có thể phát triển viêm nội tâm mạc. Tham khảo thông tin kê toa đầy đủ về các vi khuẩn nhạy cảm.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-38600/amoxicillin.aspx
VN-9414-09,Lacteol 170mg,,,Viên nang,,,https://thuocbietduoc.com.vn/thuoc-31034/lacteol-170mg.aspx
VD-10792-10,Predsanthyl 4 mg,Methylprednisolon 4 mg,"Chỉ định Methylprednisolone
Chỉ nên xem việc điều trị với các glucocorticoid như là việc điều trị triệu chứng, ngoại trừ trường hợp rối loạn nội tiết tố mà các thuốc này được dùng như một điều trị thay thế. Tiêm bắp: Methylprednisolone acetate không thích hợp trong các bệnh cấp nguy hại đến tính mạng. Nếu cần một tác động nội tiết tố với cường độ tối đa nhanh chóng, nên chỉ định tiêm tĩnh mạch methylprednisolone sodium succinate tan mạnh trong nước (Solu-Medrol). Khi không thể dùng thuốc theo đường uống và chế phẩm có thể thích hợp cho việc điều trị, tiêm bắp thịt được chỉ định như sau: Ðiều trị kháng viêm: Bệnh khớp: Ðiều trị hỗ trợ với một liệu pháp duy trì (giảm đau, liệu pháp vận động, vật lý trị liệu, vv) và điều trị trong một thời gian ngắn (để bệnh nhân vượt khỏi cơn cấp tính hoặc tình trạng tăng nặng của bệnh): - Viêm khớp do vẩy nến. - Viêm đốt sống do thấp. Ðối với các chỉ định sau đây, thường hay dùng tại chỗ nếu có thể: - Viêm xương khớp sau chấn thương. - Viêm bao hoạt dịch hay viêm xương khớp. - Viêm khớp dạng thấp, bao gồm viêm khớp trẻ em (các trường hợp đặc biệt cần phải sử dụng liệu pháp duy trì). - Viêm bao hoạt dịch cấp và bán cấp. - Viêm mõm lồi cầu. - Viêm bao gân cấp không đặc hiệu. - Viêm khớp cấp do bệnh thống phong. Bệnh tạo keo: Dùng trong pha tăng bệnh trầm trọng hay trong liệu pháp duy trì trong những trường hợp đặc biệt của: - Lupus (ban đỏ hệ thống). - Viêm tim cấp do thấp. - Viêm đa cơ. Bệnh về da: - Viêm da tấy (Pemphigus). - Ban đỏ đa dạng cấp tính (hội chứng Steven-Johnson). - Viêm da tróc vẩy. - Viêm da bóng nước do Herpes. - Viêm da tiết bả nhờn. - Bệnh vẩy nến nặng. - U sùi dạng nấm. Các trạng thái dị ứng: Kiểm soát các trạng thái dị ứng nặng hoặc khó trị đã thất bại với cách điều trị thông thường: - Hen phế quản. - Viêm da tiếp xúc. - Viêm da dị ứng. - Bệnh huyết thanh. - Viêm mũi dị ứng. - Dị ứng do dùng thuốc. - Phản ứng dịch truyền. - Phù thanh quản cấp tính không do nhiễm khuẩn. Các bệnh về mắt: Các tiến trình viêm và dị ứng cấp tính như: - Zona mắt. - Viêm mống mắt, viêm mống mắt thể mi. - Viêm màng mạch võng mạc. - Viêm màng mạch nho sau lan tỏa. - Viêm thần kinh thị. - Phản ứng nhạy cảm với thuốc. - Viêm tiền phòng mắt. - Viêm kết mạc dị ứng. - Loét giác mạc dị ứng. - Viêm giác mạc. Bệnh hệ tiêu hóa: Dùng để đưa bệnh nhân qua khỏi cơn nguy kịch của bệnh trong: - Viêm loét đại tràng. - Bệnh Crohn. Các tình trạng phù: - Ðể giúp bài niệu và giảm protein niệu trong hội chứng thận hư vô căn, không kèm urê máu cao, hay hội chứng thận hư do lupus ban đỏ. Bệnh của hệ hô hấp: - Bệnh Sarcoid phổi. - Ngộ độc berylli. - Lao phổi cấp hay lan tỏa khi đã được sử dụng thuốc kháng lao. - Hội chứng Loeffler không có khả năng dùng thuốc khác. - Viêm phổi hít. Ðiều trị các bệnh về huyêt học và ung thư: Các bệnh về huyết học: - Thiếu máu tán huyết mắc phải (tự miễn). - Giảm tiểu cầu thứ phát ở người lớn. - Giảm nguyên hồng cầu (thiếu máu RBC). - Thiếu máu giảm sản bẩm sinh (dòng hồng cầu). Bệnh ung thư: Ðiều trị tạm thời trong: - Bệnh bạch cầu và U lympho. - Bệnh bạch cầu cấp ở trẻ em. Các bệnh nội tiết: - Suy vỏ thượng thận tiên phát hay thứ phát. - Suy vỏ thượng thận cấp (hydrocortisone và cortisone là thuốc được ưu tiên chọn lựa). Những chất tương đồng tổng hợp có thể được dùng cùng với mineralocorticoid; ở trẻ em, sự cung cấp mineralocorticoid rất quan trọng. - Tăng sản thượng thận bẩm sinh. - Tăng calcium máu do ung thư. - Viêm tuyến giáp không sinh mủ. Tiêm vào bao hoạt dịch, túi hoạt dịch, quanh khớp hay mô mềm: Methylprednisolone acetate được chỉ định như một trị liệu hỗ trợ trong những đợt trị liệu ngắn ngày: - Viêm bao hoạt dịch của viêm xương khớp. - Viêm khớp dạng thấp. - Viêm bao hoạt dịch cấp và bán cấp. - Viêm khớp cấp do bệnh thống phong. - Viêm mõm lồi cầu. - Viêm bao gân cấp không đặc hiệu. - Viêm xương khớp sau chấn thương. Tiêm vào sang thương: Methylprednisolone acetate được chỉ định để tiêm vào trong sang thương trong những bệnh sau: - U sùi. - Các sang thương viêm trong phì đại tại chỗ, thâm nhiễm: mãng lichen, mãng vẩy nến, u hạt vòng và viêm da-thần kinh. - Rụng tóc từng vùng. Methylprednisolone acetate cũng được sử dụng trong bướu bàng quang hay u hạch thần kinh. Nhỏ giọt vào trực tràng: - Viêm loét đại tràng.",,,,https://thuocbietduoc.com.vn/thuoc-32070/predsanthyl-4-mg.aspx
VN-8568-09,Arioxina,,,Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-30664/arioxina.aspx
VD-25337-16,D-Contresine 250,Mephenesin 250mg,"Chỉ định Mephenesin
Ðược đề nghị điều trị hỗ trợ các co thắt cơ gây đau trong: 
- Các bệnh lý thoái hóa đốt sống và các rối loạn tư thế cột sống: vẹo cổ, đau lưng, đau thắt lưng. 
- Các tình trạng co thắt.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-53340/d-contresine-250.aspx
VND-0551-01,Dầu gió Hoa Lan,"Camphor, Menthol, Tinh dầu bạc hà, Tinh dầu quế, Tinh dầu đinh hương","Chỉ định Camphor
Chữa cảm cúm.
Sát khuẩn không khí, xua đuổi côn trùng.
Giảm đau nhức chân tay.
Chống bệnh trầm cảm.
Chống viêm, kháng khuẩn, chống co thắt.
Hỗ trợ điều trị hạ huyết áp, an thần.
Giảm chứng mất ngủ.
Kích thích miễn dịch.
Giúp tái tạo tế bào mới, chăm sóc da và giảm lão hóa.",Dầu nước,,,https://thuocbietduoc.com.vn/thuoc-4380/dau-gio-hoa-lan.aspx
VN-3676-07,Atorva 10,Atorvastatin calcium,"Chỉ định Atorvastatin
Ðiều trị hỗ trợ cho chế độ ăn kiêng làm giảm cholesterol toàn phần, LDL, apolipoprotein B, triglycerid & làm tăng HDL ở bệnh nhân tăng cholesterol máu nguyên phát & rối loạn lipid máu hỗn hợp (type IIa & IIb); làm giảm triglycerid máu type IV). Ðiều trị rối loạn betalipoprotein máu nguyên phát (type III). Ðiều trị hỗ trợ với các biện pháp làm giảm lipid khác để làm giảm cholesterol toàn phần & LDL ở bệnh nhân tăng cholesterol máu có tính gia đình đồng hợp tử.",Viên nén bao phim-10mg Atorvastatin,,,https://thuocbietduoc.com.vn/thuoc-2663/atorva-10.aspx
VNB-1960-04,Tydol Migraine,"Acetaminophen, Aspirin, Caffeine","Chỉ định
- Trị đau nửa đầu. - Giảm các cơn đau nhẹ & cơn đau do: nhức đầu, nhức răng, đau nhức cơ, viêm xoang, đau nhức do thấp khớp, đau bụng kinh, cảm lạnh thông thường.",Viên nén dài hai lớp,,,https://thuocbietduoc.com.vn/thuoc-400/tydol-migraine.aspx
VD-0591-06,Mekopadol,"Acetaminophen, Chlorpheniramine maleate","Chỉ định Paracetamol
Paracetamol được dùng rộng rãi trong điều trị các chứng đau và sốt từ nhẹ đến vừa. 
* Giảm đau: 
Paracetamol được dùng giảm đau tạm thời trong điều trị chứng đau nhẹ và vừa: đau đầu, đau răng, đau bụng kinh... Thuốc có hiệu quả nhất là giảm đau cường độ thấp có nguồn gốc không phải nội tạng. Paracetamol không có tác dụng trị thấp khớp. Paracetamol là thuốc thay thế salicylat (được ưa thích ở người bệnh chống chỉ định hoặc không dung nạp salicylat) để giảm đau nhẹ hoặc hạ sốt. 
* Hạ sốt:


Paracetamol thường được dùng để giảm thân nhiệt ở người bệnh sốt, khi sốt có thể có hại hoặc khi hạ sốt nói chung không đặc hiệu, không ảnh hưởng đến tiến trình của bệnh cơ bản và có thể che lấp tình trạng bệnh của người bệnh.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-526/mekopadol.aspx
VNA-3381-00,Cimetidin 300mg,Cimetidine,"Chỉ định Cimetidine
Loét dạ dày-tá tràng lành tính, loét tái phát, loét miệng nối, trường hợp cần giảm quá trình tiết axit dạ dày, hội chứng trào ngược dạ dày thực quản và Zollinger Ellison.",Viên bao phim,,,https://thuocbietduoc.com.vn/thuoc-7978/cimetidin-300mg.aspx
VN-7638-03,Ciprofloxacin,Ciprofloxacin,"Chỉ định Ciprofloxacin
Các bệnh nhiễm trùng có biến chứng và không biến chứng gây ra do các bệnh nguyên nhạy cảm với ciprofloxacin. 


- Các bệnh nhiễm trùng của: 
*Đường hô hấp. Trong các trường hợp viêm phổi do phế cầu (Pneumococcus) ở bệnh nhân ngoại trú, không nên dùng Ciprofloxacin như là một thuốc đầu tay. Tuy nhiên Ciprofloxacin có thể được dùng trong trường hợp viêm phổi do Klebsiella, Enterobacter, Proteus, Pseudomonas, Haemophilus, Branhamella, Legionella và Staphylococcus. . Tai giữa (viêm tai giữa) và các xoang (viêm xoang), đặc biệt nguyên nhân do vi khuẩn gram âm, kể cả Pseudomonas hay Staphylococcus. .
*Mắt. . Thận và/hoặc đường tiết niệu. . Cơ quan sinh dục, kể cả bệnh lậu, viêm phần phụ, viêm tiền liệt tuyến. . Ổ bụng (như nhiễm trùng đường tiêu hóa hoặc đường mật, viêm phúc mạc). 
* Da và mô mềm. 
* Xương khớp. 
*Nhiễm trùng huyết. 
*Nhiễm trùng hoặc có nguy cơ nhiễm trùng (dự phòng) trên bệnh nhân có hệ miễn dịch suy yếu (như bệnh nhân bị suy giảm miễn dịch hoặc có tình trạng giảm bạch cầu). 
- Chỉ định cho tình trạng khử nhiễm ruột có chọn lọc trên bệnh nhân suy giảm miễn dịch (Ciprofloxacin dạng uống).",Dung dịch nhỏ mắt,,,https://thuocbietduoc.com.vn/thuoc-8153/ciprofloxacin.aspx
