so_dang_ky,ten_thuoc,hoat_chat,noi_dung_dieu_tri,dang_bao_che,danh_muc,ham_luong,url_nguon
VN-11098-10,Muslton,Nabumetone,"Chỉ định Nabumetone
Viêm xương khớp, viêm khớp dạng thấp & các tình trạng cần dùng thuốc kháng viêm.",Viênnén bao phim,,,https://thuocbietduoc.com.vn/thuoc-37445/muslton.aspx
V1022-H12-10,Thập toàn đại bổ P/H,"Bạch thược, Bạch truật, Cam thảo, Đương quy, Đảng sâm, Phục linh, Quế, Thục địa, Xuyên khung, Hoàng kỳ","Chỉ định
Tác dụng: 


“Thập toàn đại bổ” là tên một bài thuốc được xây dựng hoàn chỉnh từ 2 bài thuốc bổ khí huyết nổi tiếng là “Tứ quân tử thang” và “Tứ vật thang” sau được gia thêm 2 vị thuốc: hoàng kỳ và nhục quế để tăng thêm khả năng ích khí ôn dương.


Bài thuốc có giá trị thực tiễn sâu sắc trong điều trị nhiều chứng bệnh thuộc thể hư nhược (suy nhược cơ thể mạn tính);. Căn nguyên sinh chứng bệnh này là do chính khí hư (suy giảm thể lực) và tạng phủ không điều hòa (rối loạn chức năng các cơ quan nội tạng bên trong cơ thể).


Thuốc được bào chế theo bài thuốc cổ phương “thập toàn đại bổ”, thuốc có tác dụng điều bổ khí huyết, ôn thông dương khí, tập chung tận gốc căn nguyên gây suy nhược cơ thể, giúp tăng cường sức khỏe, thể lực cho người bệnh.  


Điều bổ khí huyết, ôn thông dương khí.




Chỉ định :


Khí và huyết đều hư, sắc mặt trắng xanh, hơi thở ngắn, đánh trống ngực, chóng mặt, dễ ra mồ hôi, sức yếu, mệt mỏi, tay chân không ấm.


+ Người cao tuổi mới ốm dậy, sức khỏe suy kiệt.",,,,https://thuocbietduoc.com.vn/thuoc-31751/thap-toan-dai-bo-ph.aspx
V580-H12-10,Favim (Bạch đái xuân quang),"Hương phụ, Mẫu đơn bì, Kim ngân hoa, Đại hoàng, Xuyên khung, Bạch thược..","Chỉ định Hương phụ
Ðược dùng chữa kinh nguyệt không đều, khi thấy kinh đau bụng, viêm tử cung mạn tính, các bệnh phụ nữ mà trước và sau khi sinh đẻ, chữa đau dạ dày ợ hơi và nước chua, giúp ăn uống mau tiêu, chữa nôn mửa, đau bụng đi lỵ và tiêu chảy.
Còn dùng trị đòn ngã tổn thương, chữa rối loạn của dạ dày và kích thích của ruột.",,,,https://thuocbietduoc.com.vn/thuoc-31809/favim-bach-dai-xuan-quang.aspx
VN-9615-10,Simvastar tablet 20mg,Simvastatin,"Chỉ định Simvastatin
- Simvastatin được dùng để hỗ trợ cho chế độ dinh dưỡng ở bệnh nhân tăng cholesterol máu nguyên phát gây ra do sự tăng các lipoprotein cholesterol trọng lượng phân tử thấp (LDL) ở những bệnh nhân có nguy cơ bệnh động mạch vành mà không đáp ứng được với chế độ ăn kiêng. - Simvastatin cũng được dùng để để làm giảm nồng độ cholesterol lipoprotein trọng lượng phân tử thấp (LDL) ở những bệnh nhân vừa tăng cholesterol, vừa tăng triglyceride máu.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-32671/simvastar-tablet-20mg.aspx
VN-9354-09,Lipitaksin 40mg,Atorvastatin,"Chỉ định Atorvastatin
Ðiều trị hỗ trợ cho chế độ ăn kiêng làm giảm cholesterol toàn phần, LDL, apolipoprotein B, triglycerid & làm tăng HDL ở bệnh nhân tăng cholesterol máu nguyên phát & rối loạn lipid máu hỗn hợp (type IIa & IIb); làm giảm triglycerid máu type IV). Ðiều trị rối loạn betalipoprotein máu nguyên phát (type III). Ðiều trị hỗ trợ với các biện pháp làm giảm lipid khác để làm giảm cholesterol toàn phần & LDL ở bệnh nhân tăng cholesterol máu có tính gia đình đồng hợp tử.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-31061/lipitaksin-40mg.aspx
VN1-616-12,Zidolam,"Lamivudine, Zidovudine","Chỉ định Lamivudine
Ðiều trị viêm gan siêu vi B mạn tính ở bệnh nhân từ 16 tuổi trở lên có bằng chứng sao chép của virus viêm gan siêu vi B (HBV), và tình trạng viêm gan tiến triển kèm theo một hoặc nhiều điều kiện sau đây: - Alanin aminotransferase (ALT) huyết thanh tăng gấp 2 lần hay hơn so với bình thường. - Xơ gan. - Bệnh gan mất bù. - Bệnh gan dạng viêm hoại tử thể hiện trên sinh thiết. - Tổn thương hệ miễn dịch. - Ghép gan.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-41985/zidolam.aspx
VN-14036-11,Dicopril,Perindopril Erbumine,"Chỉ định Perindopril
- Tăng huyết áp. - Suy tim sung huyết.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-41166/dicopril.aspx
V3-H12-14,Đan khê vị thống,Mỗi viên chứa: Mai mực 160mg; Hoạt thạch 160mg; Hương phụ 160mg; Thương truật 160mg; Thần khúc 160mg; Chi tử 160mg; Thanh bì 830mg; Bán hạ 830mg; Sa nhân 830mg; Chỉ xác 830mg; Mộc hương 830mg; Hạnh nhân 1700mg; Cỏ ngọt 150mg,"Chỉ định Hương phụ
Ðược dùng chữa kinh nguyệt không đều, khi thấy kinh đau bụng, viêm tử cung mạn tính, các bệnh phụ nữ mà trước và sau khi sinh đẻ, chữa đau dạ dày ợ hơi và nước chua, giúp ăn uống mau tiêu, chữa nôn mửa, đau bụng đi lỵ và tiêu chảy.
Còn dùng trị đòn ngã tổn thương, chữa rối loạn của dạ dày và kích thích của ruột.",Viên nén nhai,,,https://thuocbietduoc.com.vn/thuoc-46274/dan-khe-vi-thong.aspx
VNA-4033-01,Calci hydrogen phosphat,Calcium hydrophosphate,,Túi 20kg,,,https://thuocbietduoc.com.vn/thuoc-4258/calci-hydrogen-phosphat.aspx
VN-5441-08,Robitrol injection,Citicoline natri,"Chỉ định Citicoline
Bệnh não cấp tính: Tai biến mạch não cấp tính & bán cấp (thiểu năng tuần hoàn não, xuất huyết não, nhũn não); Chấn thương sọ não.
Bệnh não mạn tính: Thoái triển tuổi già (gồm có bệnh Alzheimer), Sa sút trí tuệ do thoái hoá nguyên phát, Sa sút trí tuệ do nhồi máu đa ổ, Di chứng tai biến mạch não, Chấn thương sọ não, Phòng ngừa biến chứng sau phẫu thuật thần kinh
Parkinson: dùng đơn độc hay phối hợp với levodopa.",Dung dịch tiêm Citicoline 1000mg,,,https://thuocbietduoc.com.vn/thuoc-26859/robitrol-injection.aspx
VNA-4507-01,Cốm Tiêu HG,"Citric acid, sodium carbonate",,Cốm,,,https://thuocbietduoc.com.vn/thuoc-8410/com-tieu-hg.aspx
VNA-4195-01,Cophalen,"sodium sulfacetamide, Xanh metylen","Chỉ định Sulfacetamide
Ðiều trị và phòng viêm kết mạc, loét giác mạc và các nhiễm khuẩn nông ở mắt (viêm bờ mi); do những vi khuẩn nhạy cảm; đau mắt hột và các nhiễm khuẩn Chlamydia khác (phụ thêm cho liệu pháp sulfonamid uống hoặc tetracyclin uống). 
Phòng nhiễm khuẩn sau khi lấy dị vật hoặc khi có tổn thương ở mắt.",Thuốc nhỏ mắt,,,https://thuocbietduoc.com.vn/thuoc-19971/cophalen.aspx
V531-H12-05,Poiodine 10%,Povidone Iodine,"Chỉ định Povidone iodine
Khử khuẩn và sát khuẩn các vết thương ô nhiễm và da, niêm mạc trước khi phẫu thuật. Lau rửa các dụng cụ y tế trước khi tiệt khuẩn.",Dung dịch,,,https://thuocbietduoc.com.vn/thuoc-18262/poiodine-10.aspx
VN-9097-04,Intasnor 400,Norfloxacin,"Chỉ định Norfloxacin
Norfloxacin là một tác nhân diệt khuẩn phổ rộng có chỉ định trong:  *Ðiều trị:",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-16772/intasnor-400.aspx
VNA-4529-01,Dầu nóng Mật gấu,"Mật gấu, Menthol, Methyl salicylate, Ethanol","Chỉ định menthol
Dạng thuốc kem menthol được sử dụng để làm giảm những cơn đau nhẹ cho các bệnh như viêm khớp, viêm bao hoạt dịch, viêm gân, bong gân, đau lưng, bầm tím và chuột rút. Thuốc cũng có thể được sử dụng cho các bệnh khác theo chỉ định của bác sĩ.
Dạng dung dịch dùng đê hit giúp Giảm nhanh các chứng nghẹt mũi, sổ mũi do cảm cúm gây ra, giúp thông mũi và dễ thở.",Dung dịch thuốc phun mù dùng ngoài da,,,https://thuocbietduoc.com.vn/thuoc-14882/dau-nong-mat-gau.aspx
VNB-0834-01,Dầu viêm khớp Tinh,"Kiến cò, Ngải cứu, lá ngũ trảo, rễ nhàu, thiên niên kiện, tế tân, huyết kiệt, Tinh dầu bạc hà, quế, đinh hương, xạ hương","Chỉ định Ngải cứu
Dược liệu ngải cứu có tác dụng điều hòa khí huyết, điều kinh, an thai, cầm máu. Dùng chữa các chứng bệnh: Kinh nguyệt không đều, bụng lạnh đau, băng huyết, rong kinh, động thai, thổ huyết, chảy máu cam, lỵ ra máu, viêm ruột…
Thường dùng chữa: 
1. Chảy máu chức năng tử cung (băng huyết, lậu huyết, bạch đới ở phụ nữ do tử cung lạnh), đe doạ sẩy thai; 
2. Đau bụng kinh, kinh nguyệt không đều, kinh nguyệt khó khăn do thiếu máu và các nguyên nhân khác. Dùng ngoài trị bụng lạnh đau, đau dạ dày, đau khớp, eczema, ngứa.",Dầu xoa,,,https://thuocbietduoc.com.vn/thuoc-13458/dau-viem-khop-tinh.aspx
V1386-H12-06,Unidone M,Domperidone maleate,"Chỉ định Domperidone
Buồn nôn & nôn do: Viêm dạ dày, viêm gan, viêm đường tiêu hoá, đau nửa đầu; 
nôn hậu phẫu; nôn do dùng thuốc; nôn do xạ trị, nôn mạn tính ở trẻ em.
Chậm tiêu do: Viêm thực quản trào ngược, đầy hơi sau khi ăn, viêm & viêm loét dạ dày.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-10457/unidone-m.aspx
VD-0685-06,HydrocorTison 100mg,Hydrocortisone,"Chỉ định Hydrocortisone
Rối loạn nội tiết: Suy thượng thận tiên phát hay thứ phát (hydrocortisone hay cortisone là các thuốc được lựa chọn; có thể sử dụng các đồng đẳng kết hợp với mineralocorticoid khi có thể; ở trẻ em, sự bổ sung mineralocorticoid, đặc biệt khi dùng các đồng đẳng tổng hợp). Trước phẫu thuật và khi bị chấn thương hay bệnh nặng, ở những bệnh nhân đã biết suy thượng thận hay khi có nghi ngờ suy vỏ thượng thận. Sốc không đáp ứng với các phương pháp đang điều trị nếu có hoặc nghi ngờ suy vỏ thượng thận. Tăng sản thượng thận bẩm sinh. Viêm tuyến giáp không sinh mủ. Tăng canxi huyết do ung thư. Bệnh khớp: Dùng như một trị liệu ngắn hạn trong: Viêm xương khớp sau chấn thương. Viêm bao hoạt dịch hay viêm xương khớp. Viêm khớp dạng thấp, bao gồm viêm khớp dạng thấp ở trẻ em (trong một số ít trường hợp có thể cần trị liệu duy trì liều thấp). Viêm túi hoạt dịch cấp và bán cấp. Viêm mõm lồi cầu. Viêm bao gân cấp không đặc hiệu. Viêm khớp cấp do thống phong. Viêm khớp do bệnh vẩy nến. Viêm đốt sống dạng thấp. Bệnh tạo keo: Lupus ban đỏ lan tỏa. Viêm tim cấp trong bệnh thấp. Viêm da cơ toàn thân (viêm đa cơ). Các bệnh da: Pemphigus. Ban đỏ da dạng cấp tính (hội chứng Steven-Johnson). Viêm da tróc vẩy. Viêm da bóng nước do herpes. Viêm da tiết bã nhờn nặng.",lọ thuốc bột đông khô,,,https://thuocbietduoc.com.vn/thuoc-12725/hydrocortison-100mg.aspx
V28-H12-06,Acetylcystein 200mg,Acetylcysteine,"Chỉ định Acetylcystein
Ðược dùng làm thuốc tiêu chất nhầy trong bệnh nhầy nhớt (mucoviscidosis) (xơ nang tuyến tụy), bệnh lý hô hấp có đờm nhầy quánh như trong viêm phế quản cấp và mạn, và làm sạch thường quy trong mở khí quản. Ðược dùng làm thuốc giải độc trong quá liều paracetamol. Ðược dùng tại chỗ trong điều trị hội chứng khô mắt (viêm kết giác mạc khô, hội chứng Sjogren) kết hợp với tiết bất thường chất nhầy.",Thuốc cốm,,,https://thuocbietduoc.com.vn/thuoc-875/acetylcystein-200mg.aspx
VND-3694-05,Cao actiso,Actiso,"Chỉ định Actisô
Thông tiểu, thông mật, dùng cho người yếu gan, thận, làm hạ cholesterol, phòng ngừa bệnh xơ vữa động mạch.",Cao lỏng,,,https://thuocbietduoc.com.vn/thuoc-1086/cao-actiso.aspx
VD-3026-07,Cozytal,"Paracetamol, Dextromethorphan hydrobromide, Chlorpheniramine maleate","Chỉ định Paracetamol
Paracetamol được dùng rộng rãi trong điều trị các chứng đau và sốt từ nhẹ đến vừa. 
* Giảm đau: 
Paracetamol được dùng giảm đau tạm thời trong điều trị chứng đau nhẹ và vừa: đau đầu, đau răng, đau bụng kinh... Thuốc có hiệu quả nhất là giảm đau cường độ thấp có nguồn gốc không phải nội tạng. Paracetamol không có tác dụng trị thấp khớp. Paracetamol là thuốc thay thế salicylat (được ưa thích ở người bệnh chống chỉ định hoặc không dung nạp salicylat) để giảm đau nhẹ hoặc hạ sốt. 
* Hạ sốt:


Paracetamol thường được dùng để giảm thân nhiệt ở người bệnh sốt, khi sốt có thể có hại hoặc khi hạ sốt nói chung không đặc hiệu, không ảnh hưởng đến tiến trình của bệnh cơ bản và có thể che lấp tình trạng bệnh của người bệnh.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-17677/cozytal.aspx
VNB-0134-02,Sorbitol Delalande 5g,Sorbitol,"Chỉ định Sorbitol
Ðiều trị triệu chứng táo bón. Ðiều trị triệu chứng các rối loạn khó tiêu.",Thuốc bột,,,https://thuocbietduoc.com.vn/thuoc-19852/sorbitol-delalande-5g.aspx
V26-H12-06,Sulfa Melen,sodium sulfacetamide,"Chỉ định Sulfacetamide
Ðiều trị và phòng viêm kết mạc, loét giác mạc và các nhiễm khuẩn nông ở mắt (viêm bờ mi); do những vi khuẩn nhạy cảm; đau mắt hột và các nhiễm khuẩn Chlamydia khác (phụ thêm cho liệu pháp sulfonamid uống hoặc tetracyclin uống). 
Phòng nhiễm khuẩn sau khi lấy dị vật hoặc khi có tổn thương ở mắt.",Dung dịch nhỏ mắt,,,https://thuocbietduoc.com.vn/thuoc-19952/sulfa-melen.aspx
VN-8123-04,Sparfloxacin,Sparfloxacin,"Chỉ định Sparfloxacin
Nhiễm trùng đường hô hấp trên & dưới. Viêm niệu đạo do hoặc không do lậu cầu, bệnh hạ cam & các bệnh lây qua đường tình dục. Nhiễm trùng đường tiểu biến chứng, tái phát & viêm thận-bể thận. Nhiễm trùng da & mô mềm. Dự phòng nhiễm trùng sau phẫu thuật niệu đạo & mắt.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-20092/sparfloxacin.aspx
VD-30618-18,Mã đề,Mã đề,"Chỉ định Mã đề
+ Lá: Phế nhiệt, đàm nhiệt, ho lâu ngày, viêm khí quản, viêm thận và bàng quang, bí tiểu tiện, tiểu tiện đau rít ra máu hoặc ra sỏi, phù thũng, mắt đau nhặm sưng đỏ (sung huyết);, thử thấp ỉa chảy, nôn ra máu, chảy máu cam, sang độc.
+ Hạt: Tiểu tiện bế tắc, ỉa chảy, kiết lỵ do thử thấp, đau mắt đỏ có màng sưng.",Nguyên liệu làm thuốc,,,https://thuocbietduoc.com.vn/thuoc-59547/ma-de.aspx
VN-11936-11,Probertan HCT 150mg/12.5mg,"Irbesartan, Hydrochlorothiazide","Chỉ định Irbesartan
Ðiều trị tăng huyết áp nguyên phát. 
Ðiều trị bệnh thận ở bệnh nhân đái tháo đường loại 2 có tăng huyết áp.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-38157/probertan-hct-150mg125mg.aspx
VN-12721-11,Lomindus,Omeprazole Natri,"Chỉ định Omeprazole
- Loét tá tràng tiến triển. - Loét dạ dày tiến triển. - Viêm thực quản do hồi lưu dạ dày-thực quản. - Hội chứng Zollinger-Ellison.",Bột pha tiêm,,,https://thuocbietduoc.com.vn/thuoc-39379/lomindus.aspx
VN-14504-12,Dopavas,Dopamin Hydrochloride,"Chỉ định Dopamine
Chống shock do nhồi máu cơ tim, chấn thương, nhiễm khuẩn huyết, phẫu thuật, suy thận & suy tim mạn mất bù. Thiểu niệu, vô niệu. Hạ huyết áp do giảm hiệu suất của tim.",Dung dịch đậm đặc pha tiêm,,,https://thuocbietduoc.com.vn/thuoc-41582/dopavas.aspx
